"","Index","Hydro_endpoint","Flow.Metric.Name","Threshold","Result","SmoothingFunc","n","PercChans"
"806","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATHigh","NoImpact",12,1,20
"807","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATHigh","NoImpact",15,1,20
"808","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATHigh","NoImpact",18,1,20
"809","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATHigh","NoImpact",20,1,20
"810","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATHigh","BioImpact",9,1,20
"811","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATHigh","BioImpact",12,1,20
"812","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATHigh","BioImpact",15,1,20
"813","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATHigh","BioImpact",18,1,20
"814","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATHigh","BioImpact",20,1,20
"815","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATHigh","HydroImpact",9,40,20
"816","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATHigh","HydroImpact",12,40,20
"817","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATHigh","HydroImpact",15,40,20
"818","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATHigh","HydroImpact",18,40,20
"819","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATHigh","HydroImpact",20,40,20
"820","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATHigh","BothImpact",9,181,20
"821","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATHigh","BothImpact",12,181,20
"822","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATHigh","BothImpact",15,181,20
"823","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATHigh","BothImpact",18,181,20
"824","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATHigh","BothImpact",20,181,20
"825","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","NoImpact",3,11,19.2982456140351
"826","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","NoImpact",6,11,19.2982456140351
"827","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","NoImpact",9,10,17.5438596491228
"828","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","NoImpact",12,10,17.5438596491228
"829","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","NoImpact",15,5,8.7719298245614
"830","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","NoImpact",18,5,8.7719298245614
"831","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","NoImpact",20,5,8.7719298245614
"832","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","BioImpact",3,9,29.0322580645161
"833","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","BioImpact",6,8,25.8064516129032
"834","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","BioImpact",9,7,22.5806451612903
"835","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","BioImpact",12,7,22.5806451612903
"836","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","HydroImpact",3,94,13.8643067846608
"837","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","HydroImpact",6,94,13.8643067846608
"838","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","HydroImpact",9,95,14.0117994100295
"839","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","HydroImpact",12,95,14.0117994100295
"840","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","HydroImpact",15,100,14.7492625368732
"841","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","HydroImpact",18,100,14.7492625368732
"842","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","HydroImpact",20,100,14.7492625368732
"843","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","BothImpact",3,109,13.7106918238994
"844","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","BothImpact",6,110,13.8364779874214
"845","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","BothImpact",9,111,13.9622641509434
"846","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","BothImpact",12,111,13.9622641509434
"847","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","BothImpact",15,118,14.8427672955975
"848","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","BothImpact",18,118,14.8427672955975
"849","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATLow","BothImpact",20,118,14.8427672955975
"850","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATMed","NoImpact",6,2,10
"851","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATMed","NoImpact",9,2,10
"852","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATMed","NoImpact",12,4,20
"853","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATMed","NoImpact",15,4,20
"854","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATMed","NoImpact",18,4,20
"855","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATMed","NoImpact",20,4,20
"856","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATMed","BioImpact",12,1,25
"857","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATMed","BioImpact",15,1,25
"858","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATMed","BioImpact",18,1,25
"859","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATMed","BioImpact",20,1,25
"860","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATMed","HydroImpact",6,64,17.0212765957447
"861","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATMed","HydroImpact",9,64,17.0212765957447
"862","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATMed","HydroImpact",12,62,16.4893617021277
"863","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATMed","HydroImpact",15,62,16.4893617021277
"864","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATMed","HydroImpact",18,62,16.4893617021277
"865","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATMed","HydroImpact",20,62,16.4893617021277
"866","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATMed","BothImpact",6,157,16.7377398720682
"867","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATMed","BothImpact",9,157,16.7377398720682
"868","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATMed","BothImpact",12,156,16.6311300639659
"869","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATMed","BothImpact",15,156,16.6311300639659
"870","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATMed","BothImpact",18,156,16.6311300639659
"871","asci","Wet_BFL_Mag_50","Wet-season median baseflow","NATMed","BothImpact",20,156,16.6311300639659
"872","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB0","HydroImpact",6,1,16.6666666666667
"873","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB0","HydroImpact",9,1,16.6666666666667
"874","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB0","HydroImpact",12,1,16.6666666666667
"875","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB0","HydroImpact",15,1,16.6666666666667
"876","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB0","HydroImpact",18,1,16.6666666666667
"877","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB0","HydroImpact",20,1,16.6666666666667
"878","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB0","BothImpact",6,3,16.6666666666667
"879","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB0","BothImpact",9,3,16.6666666666667
"880","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB0","BothImpact",12,3,16.6666666666667
"881","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB0","BothImpact",15,3,16.6666666666667
"882","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB0","BothImpact",18,3,16.6666666666667
"883","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB0","BothImpact",20,3,16.6666666666667
"884","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB2","HydroImpact",3,1,14.2857142857143
"885","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB2","HydroImpact",6,1,14.2857142857143
"886","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB2","HydroImpact",9,1,14.2857142857143
"887","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB2","HydroImpact",12,1,14.2857142857143
"888","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB2","HydroImpact",15,1,14.2857142857143
"889","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB2","HydroImpact",18,1,14.2857142857143
"890","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB2","HydroImpact",20,1,14.2857142857143
"891","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB2","BothImpact",3,22,14.2857142857143
"892","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB2","BothImpact",6,22,14.2857142857143
"893","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB2","BothImpact",9,22,14.2857142857143
"894","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB2","BothImpact",12,22,14.2857142857143
"895","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB2","BothImpact",15,22,14.2857142857143
"896","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB2","BothImpact",18,22,14.2857142857143
"897","asci","Wet_BFL_Mag_50","Wet-season median baseflow","SB2","BothImpact",20,22,14.2857142857143
"898","csci","DS_Mag_50","Dry-season median baseflow","HB","BioImpact",6,10,50
"899","csci","DS_Mag_50","Dry-season median baseflow","HB","BioImpact",9,10,50
"900","csci","DS_Mag_50","Dry-season median baseflow","HB","HydroImpact",6,1,16.6666666666667
"901","csci","DS_Mag_50","Dry-season median baseflow","HB","HydroImpact",9,1,16.6666666666667
"902","csci","DS_Mag_50","Dry-season median baseflow","HB","HydroImpact",12,1,16.6666666666667
"903","csci","DS_Mag_50","Dry-season median baseflow","HB","HydroImpact",15,1,16.6666666666667
"904","csci","DS_Mag_50","Dry-season median baseflow","HB","HydroImpact",18,1,16.6666666666667
"905","csci","DS_Mag_50","Dry-season median baseflow","HB","HydroImpact",20,1,16.6666666666667
"906","csci","DS_Mag_50","Dry-season median baseflow","HB","BothImpact",3,12,5.30973451327434
"907","csci","DS_Mag_50","Dry-season median baseflow","HB","BothImpact",6,29,12.8318584070796
"908","csci","DS_Mag_50","Dry-season median baseflow","HB","BothImpact",9,29,12.8318584070796
"909","csci","DS_Mag_50","Dry-season median baseflow","HB","BothImpact",12,39,17.2566371681416
"910","csci","DS_Mag_50","Dry-season median baseflow","HB","BothImpact",15,39,17.2566371681416
"911","csci","DS_Mag_50","Dry-season median baseflow","HB","BothImpact",18,39,17.2566371681416
"912","csci","DS_Mag_50","Dry-season median baseflow","HB","BothImpact",20,39,17.2566371681416
"913","csci","DS_Mag_50","Dry-season median baseflow","NAT","NoImpact",3,130,25.6410256410256
"914","csci","DS_Mag_50","Dry-season median baseflow","NAT","NoImpact",6,127,25.0493096646943
"915","csci","DS_Mag_50","Dry-season median baseflow","NAT","NoImpact",9,125,24.65483234714
"916","csci","DS_Mag_50","Dry-season median baseflow","NAT","NoImpact",12,125,24.65483234714
"917","csci","DS_Mag_50","Dry-season median baseflow","NAT","BioImpact",3,58,26.605504587156
"918","csci","DS_Mag_50","Dry-season median baseflow","NAT","BioImpact",6,54,24.7706422018349
"919","csci","DS_Mag_50","Dry-season median baseflow","NAT","BioImpact",9,53,24.3119266055046
"920","csci","DS_Mag_50","Dry-season median baseflow","NAT","BioImpact",12,53,24.3119266055046
"921","csci","DS_Mag_50","Dry-season median baseflow","NAT","HydroImpact",3,11,2.29166666666667
"922","csci","DS_Mag_50","Dry-season median baseflow","NAT","HydroImpact",6,14,2.91666666666667
"923","csci","DS_Mag_50","Dry-season median baseflow","NAT","HydroImpact",9,16,3.33333333333333
"924","csci","DS_Mag_50","Dry-season median baseflow","NAT","HydroImpact",12,16,3.33333333333333
"925","csci","DS_Mag_50","Dry-season median baseflow","NAT","HydroImpact",15,141,29.375
"926","csci","DS_Mag_50","Dry-season median baseflow","NAT","HydroImpact",18,141,29.375
"927","csci","DS_Mag_50","Dry-season median baseflow","NAT","HydroImpact",20,141,29.375
"928","csci","DS_Mag_50","Dry-season median baseflow","NAT","BothImpact",3,18,5.73248407643312
"929","csci","DS_Mag_50","Dry-season median baseflow","NAT","BothImpact",6,22,7.00636942675159
"930","csci","DS_Mag_50","Dry-season median baseflow","NAT","BothImpact",9,23,7.32484076433121
"931","csci","DS_Mag_50","Dry-season median baseflow","NAT","BothImpact",12,23,7.32484076433121
"932","csci","DS_Mag_50","Dry-season median baseflow","NAT","BothImpact",15,76,24.203821656051
"933","csci","DS_Mag_50","Dry-season median baseflow","NAT","BothImpact",18,76,24.203821656051
"934","csci","DS_Mag_50","Dry-season median baseflow","NAT","BothImpact",20,76,24.203821656051
"935","csci","DS_Mag_50","Dry-season median baseflow","NATHigh","NoImpact",12,15,11.3636363636364
"936","csci","DS_Mag_50","Dry-season median baseflow","NATHigh","NoImpact",15,39,29.5454545454545
"937","csci","DS_Mag_50","Dry-season median baseflow","NATHigh","NoImpact",18,39,29.5454545454545
"938","csci","DS_Mag_50","Dry-season median baseflow","NATHigh","NoImpact",20,39,29.5454545454545
"939","csci","DS_Mag_50","Dry-season median baseflow","NATHigh","BioImpact",12,7,6.73076923076923
"940","csci","DS_Mag_50","Dry-season median baseflow","NATHigh","BioImpact",15,31,29.8076923076923
"941","csci","DS_Mag_50","Dry-season median baseflow","NATHigh","BioImpact",18,33,31.7307692307692
"942","csci","DS_Mag_50","Dry-season median baseflow","NATHigh","BioImpact",20,33,31.7307692307692
"943","csci","DS_Mag_50","Dry-season median baseflow","NATHigh","HydroImpact",12,125,29.2056074766355
"944","csci","DS_Mag_50","Dry-season median baseflow","NATHigh","HydroImpact",15,101,23.5981308411215
"945","csci","DS_Mag_50","Dry-season median baseflow","NATHigh","HydroImpact",18,101,23.5981308411215
"946","csci","DS_Mag_50","Dry-season median baseflow","NATHigh","HydroImpact",20,101,23.5981308411215
"947","csci","DS_Mag_50","Dry-season median baseflow","NATHigh","BothImpact",12,255,27.0127118644068
"948","csci","DS_Mag_50","Dry-season median baseflow","NATHigh","BothImpact",15,231,24.4703389830508
"949","csci","DS_Mag_50","Dry-season median baseflow","NATHigh","BothImpact",18,229,24.2584745762712
"950","csci","DS_Mag_50","Dry-season median baseflow","NATHigh","BothImpact",20,229,24.2584745762712
"951","csci","DS_Mag_50","Dry-season median baseflow","NATLow","NoImpact",6,275,32.5059101654846
"952","csci","DS_Mag_50","Dry-season median baseflow","NATLow","NoImpact",9,275,32.5059101654846
"953","csci","DS_Mag_50","Dry-season median baseflow","NATLow","NoImpact",12,278,32.8605200945626
"954","csci","DS_Mag_50","Dry-season median baseflow","NATLow","NoImpact",15,6,0.709219858156028
"955","csci","DS_Mag_50","Dry-season median baseflow","NATLow","NoImpact",18,6,0.709219858156028
"956","csci","DS_Mag_50","Dry-season median baseflow","NATLow","NoImpact",20,6,0.709219858156028
"957","csci","DS_Mag_50","Dry-season median baseflow","NATLow","BioImpact",6,73,33.1818181818182
"958","csci","DS_Mag_50","Dry-season median baseflow","NATLow","BioImpact",9,73,33.1818181818182
"959","csci","DS_Mag_50","Dry-season median baseflow","NATLow","BioImpact",12,74,33.6363636363636
"960","csci","DS_Mag_50","Dry-season median baseflow","NATLow","HydroImpact",3,280,23.972602739726
"961","csci","DS_Mag_50","Dry-season median baseflow","NATLow","HydroImpact",6,14,1.1986301369863
"962","csci","DS_Mag_50","Dry-season median baseflow","NATLow","HydroImpact",9,14,1.1986301369863
"963","csci","DS_Mag_50","Dry-season median baseflow","NATLow","HydroImpact",12,11,0.941780821917808
"964","csci","DS_Mag_50","Dry-season median baseflow","NATLow","HydroImpact",15,283,24.2294520547945
"965","csci","DS_Mag_50","Dry-season median baseflow","NATLow","HydroImpact",18,283,24.2294520547945
"966","csci","DS_Mag_50","Dry-season median baseflow","NATLow","HydroImpact",20,283,24.2294520547945
"967","csci","DS_Mag_50","Dry-season median baseflow","NATLow","BothImpact",3,81,15.0278293135436
"968","csci","DS_Mag_50","Dry-season median baseflow","NATLow","BothImpact",6,40,7.42115027829314
"969","csci","DS_Mag_50","Dry-season median baseflow","NATLow","BothImpact",9,40,7.42115027829314
"970","csci","DS_Mag_50","Dry-season median baseflow","NATLow","BothImpact",12,39,7.23562152133581
"971","csci","DS_Mag_50","Dry-season median baseflow","NATLow","BothImpact",15,113,20.9647495361781
"972","csci","DS_Mag_50","Dry-season median baseflow","NATLow","BothImpact",18,113,20.9647495361781
"973","csci","DS_Mag_50","Dry-season median baseflow","NATLow","BothImpact",20,113,20.9647495361781
"974","csci","DS_Mag_50","Dry-season median baseflow","NATMed","NoImpact",3,193,25.8366800535475
"975","csci","DS_Mag_50","Dry-season median baseflow","NATMed","NoImpact",6,188,25.1673360107095
"976","csci","DS_Mag_50","Dry-season median baseflow","NATMed","NoImpact",9,182,24.3641231593039
"977","csci","DS_Mag_50","Dry-season median baseflow","NATMed","NoImpact",12,181,24.2302543507363
"978","csci","DS_Mag_50","Dry-season median baseflow","NATMed","NoImpact",15,1,0.133868808567604
"979","csci","DS_Mag_50","Dry-season median baseflow","NATMed","NoImpact",18,1,0.133868808567604
"980","csci","DS_Mag_50","Dry-season median baseflow","NATMed","NoImpact",20,1,0.133868808567604
"981","csci","DS_Mag_50","Dry-season median baseflow","NATMed","BioImpact",3,110,29.023746701847
"982","csci","DS_Mag_50","Dry-season median baseflow","NATMed","BioImpact",6,100,26.3852242744063
"983","csci","DS_Mag_50","Dry-season median baseflow","NATMed","BioImpact",9,88,23.2189973614776
"984","csci","DS_Mag_50","Dry-season median baseflow","NATMed","BioImpact",12,78,20.5804749340369
